"tr_build_id","gh_project_name","NC","nbr_auth","NMF","NLR","NLA","CX","FT","TD","WD","CTM","AX","ACF","BT","openjdk6","openjdk7","oraclejdk7","oraclejdk8","BS3","prev_BS3","BS2","prev_BS2","BS1","prev_BS1","entropy","MysteryGuest","GeneralFixture","AssertionRoulette","IndirectTesting","SensitiveEquality","commit","LongMethod","LongParameterList","ComplexClass","Blob","LazyClass","AntiSingleto","BaseClassShouldBeAbstract","RefusedParentBequest","ManyFieldAttributesButNotComplex","SpaghettiCode","SpeculativeGenerality","LargeClass","gh_build_started_at","old_PB","BC","DLF","exist_test"
18999138,"julianhyde/optiq",1,1,6,26,49,"faible","src+other",17,"Sunday","1",650,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.91704689117904,"1","0","1","1","0","986f940a283de77e74ec1d4805ec063a6c743756",1,1,0,0,0,0,0,0,0,0,0,0,"2014-02-16 22:04:07",0,0,"",1
19075533,"julianhyde/optiq",1,1,5,54,69,"faible","test+src+other",18,"Monday","1",651,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.724700540197832,"1","0","1","1","0","4530bc2af9250acbd862c0d8f517b783e0a37bb8",1,0,0,0,0,0,0,0,0,1,0,0,"2014-02-17 23:35:41",0,0,"",1
19140236,"julianhyde/optiq",2,19,10,71,310,"faible","test+src",12,"Friday","1",640,"daily","UNKNOWN",1,0,1,1,0,0,0,0,0,0,0.599201410671904,"1","0","1","1","0","e77f4d3de87a1a504618959b52efb7f80007e47a",1,1,0,0,1,0,0,0,0,1,0,0,"2014-02-18 20:54:02",0,0,"",1
19153346,"julianhyde/optiq",1,1,5,3,537,"faible","src+other",19,"Tuesday","1",652,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.325316794366167,"1","0","1","1","0","24cd792bcf88bbe98faa0da1fdd79300f28c0424",0,0,0,0,0,0,0,0,0,0,0,0,"2014-02-19 00:31:03",0,0,"",1
19208924,"julianhyde/optiq",1,1,1,15,0,"faible","other",14,"Wednesday","1",653,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0,"","","","","","9ca540413062d9ae36f169b66b63149477b5658d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-02-19 20:10:58",0,0,"",0
19212959,"julianhyde/optiq",2,19,6,32,241,"faible","test+src",12,"Friday","1",640,"daily","UNKNOWN",1,0,1,1,0,0,0,0,0,0,0.599201410671904,"1","0","1","1","0","e77f4d3de87a1a504618959b52efb7f80007e47a",1,1,0,0,1,0,0,0,0,1,0,0,"2014-02-19 21:09:28",0,0,"",1
19213063,"julianhyde/optiq",1,1,4,11,11,"faible","other",16,"Wednesday","0",175,"single","UNKNOWN",1,0,1,1,0,0,0,0,0,0,0.968130013765764,"","","","","","f383463760d38658c09a5e8e6f44e5d7cc4553e8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-02-19 21:12:59",0,0,"",0
19213087,"julianhyde/optiq",1,1,4,11,11,"faible","other",16,"Wednesday","0",175,"single","UNKNOWN",1,0,1,1,0,0,0,0,0,0,0.968130013765764,"","","","","","a591de955d479628ea116eb2be8aae7d00a2b51a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-02-19 21:13:22",0,0,"",0
19284032,"julianhyde/optiq",1,1,2,13,46,"faible","test+src+other",14,"Thursday","1",654,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.974778547490967,"1","0","1","1","0","0449cc25502744bf8fa90fc8f5c17417d6fd27db",0,0,0,0,0,0,0,0,0,1,0,0,"2014-02-20 20:01:19",0,0,"",1
19361132,"julianhyde/optiq",1,1,30,226,1125,"moy","test+src+other",15,"Friday","1",655,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.816662729835308,"1","0","1","1","0","025a5f9eeab0866dc35e82423dabe82883eb31a7",1,1,0,0,0,0,0,0,0,1,0,0,"2014-02-21 20:36:09",0,0,"",1
19366642,"julianhyde/optiq",1,1,76,776,667,"high","test+src+other",17,"Friday","1",655,"daily","PUSH",1,0,1,1,1,0,1,0,1,0,0.633621254425886,"1","0","1","1","0","3f33b38d4f36364fc0a4f74404e651e37ef6d488",1,1,0,1,0,0,0,0,0,1,0,0,"2014-02-21 22:17:05",0,0,"",1
19372622,"julianhyde/optiq",12,19,120,1032,1294,"faible","test+src+other",14,"Friday","0",606,"daily","UNKNOWN",1,0,1,1,0,0,0,0,0,0,0.271402626224647,"1","0","1","1","0","7feb6df36d63529a83626a3a33874a2b223b1f18",1,1,0,0,0,0,0,0,0,1,0,0,"2014-02-22 00:14:07",0,0,"",1
19372626,"julianhyde/optiq",1,1,6,50,99,"faible","test+src+other",19,"Friday","1",655,"daily","PUSH",1,0,1,1,1,0,1,0,1,0,0.877777493115385,"1","0","1","1","0","50aeac1529932dcc2bd851f63a2cc01126e25412",1,0,0,0,0,0,0,0,0,1,0,0,"2014-02-22 00:13:59",1,0.1,"less_day",1
19372961,"julianhyde/optiq",1,1,4,11,11,"faible","other",16,"Wednesday","0",175,"single","UNKNOWN",1,0,1,1,0,0,0,0,0,0,0.968130013765764,"","","","","","a591de955d479628ea116eb2be8aae7d00a2b51a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-02-22 00:22:27",0,0,"",0
19480856,"julianhyde/optiq",1,1,112,2300,2188,"high","test+src+other",2,"Monday","1",657,"daily","PUSH",1,0,1,1,0,1,0,1,0,1,0.693835413372923,"1","0","1","1","0","ba8ab7907249b69165f84a331ea59afcb97f548d",1,1,0,0,0,0,0,0,0,1,0,0,"2014-02-24 07:59:17",1,0.2,"week_ago",1
19487482,"julianhyde/optiq",1,1,17,592,643,"moy","src+other",5,"Monday","1",657,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.874972929807889,"1","0","1","1","0","d8403f0d6e6e72fe953bcc4dd6a56f7a8e47db74",1,1,0,0,0,0,0,0,0,1,0,0,"2014-02-24 10:27:19",0,0.2,"week_ago",1
19606141,"julianhyde/optiq",1,1,1,82,82,"faible","other",15,"Tuesday","1",0,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0,"","","","","","1061785544559bb7e52dddb8065b44049da34bf5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-02-25 20:35:18",0,0.2,"week_ago",0
19613358,"julianhyde/optiq",1,1,2,2,27,"faible","test+src",17,"Tuesday","1",659,"daily","PUSH",1,0,1,1,1,0,1,0,1,0,0.893571101654191,"1","0","1","1","0","8157f92e389ad33096a83754ad3a70e704ab4c61",1,0,0,0,0,0,0,0,0,1,0,0,"2014-02-25 22:18:19",0,0.2,"week_ago",1
19614940,"julianhyde/optiq",1,1,1,7,6,"faible","src",17,"Tuesday","1",659,"daily","PUSH",1,0,1,1,1,1,0,1,1,1,0,"1","0","1","1","0","bb3d36c74bde4c8a14dc7ac8d59d1928b99953b8",1,0,0,0,0,0,0,0,0,1,0,0,"2014-02-25 22:41:54",1,0.3,"less_day",1
19618001,"julianhyde/optiq",1,1,2,0,16,"faible","test+src",18,"Tuesday","1",659,"daily","PUSH",1,0,1,1,0,1,0,0,0,1,0.337290066617014,"1","0","1","1","0","288602ca73cbce9747dd4918680beb3a6c9b87fd",0,0,0,0,0,0,0,0,0,1,0,0,"2014-02-25 23:30:27",0,0.3,"less_day",1
19629051,"julianhyde/optiq",1,1,5,103,129,"faible","src+other",0,"Wednesday","1",659,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.637616969507824,"1","0","1","1","0","5c2334b49f8b2f55fff13c6cb90a8fb466b82b1d",0,1,0,0,0,0,0,0,0,1,0,0,"2014-02-26 05:05:56",0,0.3,"less_day",1
19677915,"julianhyde/optiq",1,1,2,5,11,"faible","test+src",14,"Wednesday","1",660,"daily","PUSH",1,0,1,1,1,1,1,1,1,1,0.337290066617014,"1","0","1","1","0","c434a52fdfb9289e0ef85c1f496763a4679f0e69",1,1,0,0,0,0,0,0,0,1,0,0,"2014-02-26 19:49:34",0,0.3,"less_day",1
19687091,"julianhyde/optiq",1,1,2,1,16,"faible","src",17,"Wednesday","1",660,"daily","PUSH",1,0,1,1,1,1,1,1,1,1,0.997502546369115,"1","0","1","1","0","43d40df8c9ac9b79bc355a6534b174306c67782d",1,1,0,0,0,0,0,0,0,0,0,0,"2014-02-26 22:08:33",1,0.4,"less_day",1
19701027,"julianhyde/optiq",1,1,1,12,10,"faible","src",21,"Wednesday","1",660,"daily","PUSH",1,0,1,1,0,1,0,1,0,1,0,"1","0","1","1","0","76665ad0c51be740be3c2f67324544de43e724cc",1,0,0,0,0,0,0,0,0,1,0,0,"2014-02-27 02:51:22",1,0.4,"less_day",1
19712035,"julianhyde/optiq",1,1,6,12,22,"faible","src+other",3,"Thursday","1",660,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.95365157570618,"1","0","1","1","0","d330c56e9936e2485434c9e9968836a904e22493",1,1,0,0,0,0,0,0,0,1,0,0,"2014-02-27 08:18:26",0,0.3,"less_day",1
19823737,"julianhyde/optiq",1,1,4,41,26,"faible","src",13,"Friday","1",661,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.90825254670861,"1","0","1","1","0","b28130f5d535326f88522b4a2aa5d1ffa5cb5f7c",1,1,0,0,0,0,0,0,0,1,0,0,"2014-02-28 18:32:56",0,0.3,"day_ago",1
19844923,"julianhyde/optiq",2,19,25,279,364,"high","test+src",20,"Friday","1",662,"daily","PUSH",1,0,1,1,1,0,1,0,1,0,0.496531180344388,"1","0","1","1","0","d6ad1e7c82a99f733be1082a8e109d49dcf0704d",1,1,0,0,0,0,0,0,0,1,0,0,"2014-03-01 01:01:54",0,0.3,"week_ago",1
19845738,"julianhyde/optiq",1,1,1,5,1,"faible","src",20,"Friday","1",662,"daily","PUSH",1,0,1,1,0,1,0,1,0,1,0,"1","0","1","1","0","7b8d778ddffadf9e322508dc455747e85069f2a7",0,1,0,0,0,0,0,0,0,1,0,0,"2014-03-01 01:21:22",1,0.4,"less_day",1
19891636,"julianhyde/optiq",1,1,1,1,1,"faible","src",18,"Saturday","1",663,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0,"1","0","1","1","0","99d5a0a775c6f77989e22f2407b0fc259d6780b0",0,1,0,0,0,0,0,0,0,1,0,0,"2014-03-01 23:56:26",0,0.3,"less_day",1
19892013,"julianhyde/optiq",1,1,2,1,26,"faible","other",19,"Saturday","1",663,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.605186576633421,"","","","","","374266aa352949ce1327f2b86f462ca47aa3141a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-03-02 00:08:19",0,0.3,"less_day",0
19942419,"julianhyde/optiq",1,1,3,38,87,"faible","test+src+other",19,"Sunday","1",664,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.436936494467866,"1","0","1","1","0","2b72a8e55137ba75db2e3cf3dddfc4c06f326b9f",1,1,0,0,0,0,0,0,0,1,0,0,"2014-03-03 00:01:02",0,0.3,"day_ago",1
20035402,"julianhyde/optiq",1,1,9,17,49,"moy","test+src",2,"Tuesday","1",665,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.841929972271071,"1","0","1","1","0","2d02f0bfeaecb81968f79a1834d41bf3145f2692",1,1,0,0,0,0,0,0,0,1,0,0,"2014-03-04 07:53:15",0,0.3,"week_ago",1
20040142,"julianhyde/optiq",1,1,4,41,28,"faible","test+src",4,"Tuesday","1",665,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.67033484590967,"1","0","1","1","0","40da9b8193c4f1167281e464dcb6d2ccf1cfb03d",0,1,0,0,0,0,0,0,0,1,0,0,"2014-03-04 09:33:36",0,0.2,"week_ago",1
20080317,"julianhyde/optiq",1,1,1,5,20,"faible","src",14,"Tuesday","1",666,"daily","PUSH",1,0,1,1,1,0,1,0,1,0,0,"1","0","1","1","0","9226c84820b56a642d839d3cf2a8b3c3e7fd9e2e",0,1,0,0,0,0,0,0,0,1,0,0,"2014-03-04 19:54:14",0,0.1,"week_ago",1
20083175,"julianhyde/optiq",1,1,1,1,2,"faible","src",15,"Tuesday","1",666,"daily","PUSH",1,0,1,1,0,1,0,1,0,1,0,"1","0","1","1","0","599fa9821ba0d716563dec0abd5d73c9a4280666",0,1,0,0,0,0,0,0,0,1,0,0,"2014-03-04 20:39:20",1,0.2,"less_day",1
20153453,"julianhyde/optiq",1,1,1,1,11,"faible","src",13,"Wednesday","0",0,"other","PUSH",1,0,1,1,0,0,0,0,0,0,0,"1","0","1","1","0","ca3c15dac4ef3e5132c5ff8e0af55442ce41b861",1,0,0,0,0,0,0,0,0,0,0,0,"2014-03-05 18:21:55",0,0.2,"less_day",1
20154555,"julianhyde/optiq",1,1,3,4,8,"faible","src",13,"Wednesday","1",666,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,1,"1","0","1","1","0","f1df07f6f132c4dea7177642dd24f6eb71a7ea11",0,0,0,0,0,0,0,0,0,1,0,0,"2014-03-05 18:39:30",0,0.2,"less_day",1
20257015,"julianhyde/optiq",1,1,9,205,224,"moy","test+src",22,"Thursday","1",668,"daily","PUSH",1,0,1,1,1,0,0,0,1,0,0.771388720845179,"1","0","1","1","0","308a213e0f5daa1358bfa935cd0d76394b08a03e",1,1,0,0,0,0,0,0,0,1,0,0,"2014-03-07 03:02:56",0,0.1,"week_ago",1
20305664,"julianhyde/optiq",1,1,6,158,23,"faible","test+src+other",13,"Friday","1",669,"daily","PUSH",1,0,1,1,0,1,0,0,0,1,0.822558755813087,"1","0","1","1","0","5465907a403aa585726043a9379e6776d5732163",1,0,0,0,0,0,0,0,0,1,0,0,"2014-03-07 19:00:48",0,0.1,"week_ago",1
20308143,"julianhyde/optiq",1,1,3,13,13,"faible","src",14,"Friday","0",2,"other","PUSH",1,0,1,1,0,0,0,0,0,0,0.81751953118667,"1","0","1","1","0","171e88665e049709c431a86bb45dac4457e21fc8",1,1,0,0,0,0,0,0,0,0,0,0,"2014-03-07 19:40:10",0,0.1,"week_ago",1
20324443,"julianhyde/optiq",1,1,6,6,178,"faible","test+src+other",19,"Friday","1",669,"daily","PUSH",1,0,1,1,1,0,1,0,1,0,0.599168929898158,"1","0","1","1","0","50931b277ab4f7809eb6cb376da0338e22a2844d",1,1,0,0,1,0,0,0,0,1,0,0,"2014-03-08 00:04:29",0,0.1,"week_ago",1
20327492,"julianhyde/optiq",1,1,9,68,471,"moy","test+src+other",20,"Friday","1",669,"daily","PUSH",1,0,1,1,0,1,0,1,0,1,0.471688489783047,"1","0","1","1","0","fad821fba37e9178bce899060efd4f6aab60ac6e",1,1,0,0,0,0,0,0,0,1,0,0,"2014-03-08 01:13:54",1,0.2,"less_day",1
20329100,"julianhyde/optiq",1,1,1,119,103,"faible","src",21,"Friday","1",669,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0,"1","0","1","1","0","17b13339eb436e2b7178fb123933d992e7771284",1,0,0,0,0,0,0,0,0,1,0,0,"2014-03-08 02:12:56",0,0.2,"less_day",1
20378099,"julianhyde/optiq",1,1,1,0,1,"faible","other",21,"Saturday","1",670,"daily","PUSH",1,0,1,1,1,0,1,0,1,0,0,"","","","","","17cfe16d11b88928062534411e1f29dac95acf44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-03-09 02:55:26",0,0.2,"day_ago",0
20414576,"julianhyde/optiq",1,1,1,1,2,"faible","other",17,"Sunday","0",12,"daily","PUSH",1,0,1,1,0,1,0,1,0,1,0,"","","","","","67a640c52567798737b92f0a5f154c94b555a1c0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-03-09 21:09:20",1,0.2,"less_day",0
20415002,"julianhyde/optiq",1,1,3,0,22,"faible","test+src",17,"Sunday","0",12,"daily","PUSH",1,0,1,1,0,1,0,1,0,1,0.998145975216737,"1","0","1","1","1","66fc064eb36a2aa9b162c4c573b0b02eb8effff9",1,1,0,0,0,0,0,0,0,1,0,0,"2014-03-09 21:19:14",0,0.2,"less_day",1
20415538,"julianhyde/optiq",1,1,1,3,4,"faible","src",17,"Sunday","0",12,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0,"1","0","1","1","1","96cf7854a6509769718a07edeb97c3ef9eb80a37",0,0,0,0,0,0,0,0,0,0,0,0,"2014-03-09 21:30:49",0,0.2,"less_day",1
20418959,"julianhyde/optiq",2,19,8,43,192,"moy","test+src",18,"Sunday","0",671,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.539814246663189,"1","0","1","1","0","167000e5dd5ca6e54bdd3978f2ed6f72613b116d",0,1,0,0,0,0,0,0,0,1,0,0,"2014-03-09 22:32:23",0,0.2,"less_day",1
20419962,"julianhyde/optiq",1,1,7,16,79,"faible","test+src",18,"Sunday","1",671,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.739688231418361,"1","0","1","1","0","513cbe12f9945bf9a414187f0475f277f6524f9b",1,0,0,0,0,0,0,0,0,1,0,0,"2014-03-09 22:51:41",0,0.2,"less_day",1
20476169,"julianhyde/optiq",1,1,8,40,539,"moy","test+src+other",14,"Monday","1",671,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.569227977578517,"1","0","1","1","0","383552ed0d41de3495cadbda0b2ab7be216d6609",0,1,0,0,1,0,0,0,0,1,0,0,"2014-03-10 18:49:35",0,0.2,"day_ago",1
20646344,"julianhyde/optiq",1,1,1,0,80,"faible","src",18,"Wednesday","1",674,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0,"","","","","","60575b0eee7e2896c30ab12c175d9740a1ffbcfa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-03-12 22:23:52",0,0.2,"week_ago",0
20649452,"julianhyde/optiq",1,1,5,29,41,"faible","src",19,"Wednesday","1",674,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.861149858989138,"1","0","1","1","0","f5365325d310e39b2ffbd61db794f9503544cc03",1,1,0,0,0,0,0,0,0,1,0,0,"2014-03-12 23:10:52",0,0.1,"week_ago",1
20713464,"julianhyde/optiq",1,1,1,1,1,"faible","src",15,"Thursday","1",0,"single","PR",1,0,1,1,0,0,0,0,0,0,0,"","","","","","7affa47b620f2c08868f8a1190616cbcfd0e5ee9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-03-13 19:24:58",0,0.1,"week_ago",0
20721369,"julianhyde/optiq",1,1,1,1,1,"faible","src",15,"Thursday","1",0,"single","PUSH",1,0,1,1,0,0,0,0,0,0,0,"","","","","","7affa47b620f2c08868f8a1190616cbcfd0e5ee9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-03-13 21:11:28",0,0.1,"week_ago",0
20725570,"julianhyde/optiq",2,19,6,40,58,"faible","test+src",18,"Thursday","0",675,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.737320747910146,"1","0","1","1","0","f457af52274a276e92847936453699d47a50176e",1,0,0,0,0,0,0,0,0,1,0,0,"2014-03-13 22:09:16",0,0.1,"week_ago",1
20734371,"julianhyde/optiq",2,19,14,61,229,"moy","test+src",20,"Thursday","0",675,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.525949571059697,"1","0","1","1","1","450562d268d37e8b24421117d1834e5b8dffdda4",1,1,0,0,0,0,0,0,0,1,0,0,"2014-03-14 00:47:45",0,0,"week_ago",1
20736964,"julianhyde/optiq",2,19,17,86,318,"faible","test+src",21,"Thursday","1",675,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.307677013601573,"1","0","1","1","0","4744bd16ac4f4975a3f6de8c42df3edf8dcce525",0,1,0,0,0,0,0,0,0,1,0,0,"2014-03-14 01:58:23",0,0,"week_ago",1
20746868,"julianhyde/optiq",2,19,23,108,343,"moy","test+src+other",3,"Friday","1",675,"daily","PUSH",1,0,1,1,0,1,0,0,0,1,0.446273413936638,"1","0","1","1","0","5b76cba6a8cb3b8f87d34dcc2ce87a5ca0f27ae1",0,0,0,0,0,0,0,0,0,1,0,0,"2014-03-14 07:08:25",0,0,"week_ago",1
20746940,"julianhyde/optiq",1,1,6,19,19,"faible","other",3,"Friday","1",675,"daily","PUSH",1,0,1,1,0,1,0,0,0,1,0.986392406393398,"","","","","","a1247e3e76fdd41e280f284687ae22ae86eb0b3b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-03-14 07:10:57",0,0,"week_ago",0
20746946,"julianhyde/optiq",1,1,6,18,18,"faible","other",3,"Friday","1",675,"daily","PUSH",1,0,1,1,0,1,0,0,0,1,0.978928342694148,"","","","","","f88996ee843962a2c5721c1a4c0e212b0b093f97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-03-14 07:17:21",0,0,"week_ago",0
20759868,"julianhyde/optiq",2,19,81,3587,2187,"high","test+src+other",7,"Friday","1",675,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.347662913990079,"1","0","1","1","1","0035f35c4a43a21baba8982c0a9edfcc1c11f0be",1,1,0,0,1,0,0,0,0,1,0,0,"2014-03-14 11:46:52",0,0,"week_ago",1
20856580,"julianhyde/optiq",1,1,24,359,677,"moy","test+src",20,"Saturday","1",677,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.783101680465411,"1","0","1","1","0","633e49e712a378bdfa17e34dcac5d911ed01b97b",1,1,0,0,0,0,0,0,1,1,0,0,"2014-03-16 00:02:24",0,0,"week_ago",1
20891896,"julianhyde/optiq",1,1,20,376,332,"moy","test+src+other",15,"Sunday","1",678,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.757161371434106,"1","0","1","1","1","ad134728e4c8cdff624bffb898ac692c6f2d2e13",1,1,0,0,0,0,0,0,0,1,0,0,"2014-03-16 19:15:35",0,0,"week_ago",1
20958773,"julianhyde/optiq",1,1,1,1,1,"faible","src",14,"Monday","1",0,"other","PUSH",1,0,1,1,0,0,0,0,0,0,0,"1","0","1","1","0","adf1c74c30cf71ca6bc70f9fc341281e3b55aa03",0,0,0,0,0,0,0,0,0,1,0,0,"2014-03-17 18:26:34",0,0,"more_week_ago",1
20961413,"julianhyde/optiq",3,19,14,76,210,"high","test+src",14,"Monday","1",679,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.345401472691549,"1","0","1","1","0","cdd7f4531d895f291d228a472a29b5e7ab525854",1,0,0,0,0,0,0,0,0,1,0,0,"2014-03-17 18:59:28",0,0,"more_week_ago",1
21004614,"julianhyde/optiq",1,1,1,0,4,"faible","src",5,"Tuesday","0",4,"other","PR",1,0,1,1,0,0,0,0,0,0,0,"1","0","1","1","0","3eae3798c51aca1b97650374ac444d5d7adbc4e2",1,0,0,0,0,0,0,0,0,1,0,0,"2014-03-18 10:03:25",0,0,"more_week_ago",1
21026121,"julianhyde/optiq",1,1,1,0,4,"faible","src",5,"Tuesday","0",4,"other","PUSH",1,0,1,1,0,0,0,0,0,0,0,"1","0","1","1","0","3eae3798c51aca1b97650374ac444d5d7adbc4e2",1,0,0,0,0,0,0,0,0,1,0,0,"2014-03-18 15:53:42",0,0,"more_week_ago",1
21037285,"julianhyde/optiq",2,19,6,284,231,"faible","test+src",13,"Tuesday","0",20,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.777501759231586,"1","0","1","1","0","9af9b7f1056e51f37ffce9b9edf0ccbbccd9d2cc",0,0,0,0,0,0,0,0,0,0,0,0,"2014-03-18 18:15:29",0,0,"more_week_ago",1
21058390,"julianhyde/optiq",1,1,9,209,382,"moy","test+src",19,"Tuesday","1",680,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.779447403207687,"1","0","1","1","1","4121916628c5990f93450d5b2e2dbada246c2f7c",1,1,0,0,0,0,0,0,0,1,0,0,"2014-03-18 23:17:37",0,0,"more_week_ago",1
21072541,"julianhyde/optiq",2,19,13,280,468,"faible","test+src",0,"Wednesday","1",680,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.381369955713304,"1","0","1","1","0","23f99d7fc179076ac1e83f4e5decdc9d10384a19",0,0,0,0,0,0,0,0,0,1,0,0,"2014-03-19 04:47:25",0,0,"more_week_ago",1
21080398,"julianhyde/optiq",1,1,4,103,320,"faible","test+src",4,"Wednesday","1",680,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.833580708992889,"1","0","1","1","0","817a6997ddc31e9d09513f9216fbd1b9430d03c4",0,0,0,0,0,0,0,0,0,0,0,0,"2014-03-19 08:45:38",0,0,"more_week_ago",1
21145180,"julianhyde/optiq",1,1,7,6,114,"faible","test+src",21,"Wednesday","1",681,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.48493803234099,"1","0","1","1","0","ce0eb9c424d6aa1b802bf1a774d8af196f66e4b6",1,0,0,0,0,0,0,0,0,1,0,0,"2014-03-20 01:48:29",0,0,"",1
21206905,"julianhyde/optiq",2,19,16,54,261,"moy","test+src",16,"Thursday","1",682,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.701540158153974,"1","0","1","1","0","10aeb5d384c176265d1ccda2beba83478d236c0f",0,0,0,0,0,0,0,0,0,1,0,0,"2014-03-20 20:46:53",0,0,"",1
21270017,"julianhyde/optiq",2,19,18,57,273,"faible","src+other",13,"Friday","0",204,"single","UNKNOWN",1,0,1,1,0,0,0,0,0,0,0,"","","","","","4e07d3d7a63d350757f2dccaa2234d925019c437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-03-21 17:27:03",0,0,"",0
21270462,"julianhyde/optiq",1,1,4,11,11,"faible","other",13,"Friday","0",204,"single","UNKNOWN",1,0,1,1,0,0,0,0,0,0,0.968130013765764,"","","","","","9105276b9fc0d406088b0c91f6d8408f913b81d8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-03-21 17:34:15",0,0,"",0
21270466,"julianhyde/optiq",1,1,4,11,11,"faible","other",13,"Friday","0",204,"single","UNKNOWN",1,0,1,1,0,0,0,0,0,0,0.968130013765764,"","","","","","07439313ae42cb9461493f7087eefd7ee8fbff5c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-03-21 17:38:06",0,0,"",0
21289446,"julianhyde/optiq",1,1,3,4,79,"faible","src+other",18,"Friday","1",683,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.855815235217004,"","","","","","5a4126fe5336e8cb64ea9e0410e7a486de48a29c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-03-21 22:44:59",0,0,"",0
21388251,"julianhyde/optiq",1,1,11,1256,45,"moy","test+src+other",18,"Sunday","1",685,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.668721036311784,"1","0","1","1","0","4c47a15cd156ef6b6aadbda63a896b065b44498c",0,1,0,0,1,0,0,0,0,1,0,0,"2014-03-23 22:52:16",0,0,"",1
21453597,"julianhyde/optiq",2,19,23,1297,120,"moy","test+src+other",15,"Monday","0",686,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.567179637340038,"1","0","1","1","1","76978526245696f61d3b20f06fd3e78c9b77e12e",1,1,0,0,0,0,0,0,0,1,0,0,"2014-03-24 19:51:44",0,0,"",1
21453939,"julianhyde/optiq",1,1,3,16,16,"faible","src",15,"Monday","0",26,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.970512890263811,"1","0","1","1","1","4941886533fd1436851e77ae281804a73256e4a1",1,1,0,0,0,0,0,0,0,1,0,0,"2014-03-24 19:56:38",0,0,"",1
